id_cancion	plays	song	artist	id_cancion	requests
176636	12	Let The Light Shine In - Original Mix	Darren Tate, Jono Grant	176636	16
369774	12	Rayos DE Sol (Tribute to Jose DE Rico & Henry Mendez)	Party Hit Kings	369774	16
181452	12	The Final Countdown	Europe	181452	15
244011	12	Bodies	Robbie Williams	244011	15
337993	12	Morning After Dark (Featuring Nelly Furtado & SoShy)	Timbaland, Nelly Furtado, Soshy	337993	15
378283	12	En vela - directo 05	La Fuga	378283	15
410959	12	Spaceman - Headhunterz Remix	Hardwell	410959	15
415097	12	Lose Control - Original Mix	DJ Blend, Digitalmodel	415097	15
456048	12	The Depths Of Despair (Official Masters Of Hardcore Anthem)	Angerfist	456048	15
486270	12	Molotov (Apster Remix)	Hardwell	486270	15
10322	12	Dust In The Wind - Live	Scorpions	10322	14
10696	12	Piedad	Elefantes	10696	14
11048	12	Slowly - Tributo a Luis Eduardo Aute	Duncan Dhu	11048	14
16563	12	We Made You	Eminem	16563	14
19416	12	Si No Te Hubieras Ido, Bachata	Bachata Salvaje	19416	14
20846	12	Once - 2004 Remix	Pearl Jam	20846	14
35172	12	Granada	Paloma San Basilio, PlÃ¡cido Domingo	35172	14
43504	12	Hammer To Fall - Live, Wembley Stadium, July 1986	Queen	43504	14
116255	12	Desde El Vip - Cromo X Ft Secreto, Poeta Callejero, Manuel Dh, Calapeso & Jacool	Varios Artistas	116255	14
196316	12	Kazvash, Che Me Obichash feat. Desislava	Azis	196316	14
210452	12	Left Behind	Slipknot	210452	14
251166	12	Impacto	Daddy Yankee	251166	14
258417	12	Give Me Love (give Me Peace On Earth)	Dave Davies	258417	14
265835	12	Tierra De Nadie	BarÃ_n Rojo	265835	14
299411	12	Aerials (Made Famous by System Of A Down)	The Rock Heroes	299411	14
315669	12	Psyshark - Xtc (Luxbuna Rmx) (Hard Style _ Psytrance _ Hardcore)	Masters of Hard Dance	315669	14
338979	12	As I Am	Dream Theater	338979	14
346275	12	Rock And Roll Part II	Gary Glitter	346275	14
369283	12	Mi Torito	Various Artists, Jason Tregebov, Gio Lopez	369283	14
378934	12	A Volar	El DesvÃ¡n Del Duende	378934	14
394790	12	Crushing Day	Joe Satriani	394790	14
451516	12	BassBoom - CD Version	Psyko Punkz	451516	14
459128	12	Tchu Tchu Tcha	Pitbull	459128	14
513932	12	Oye Mira - Radio Edit	Joan Reyes	513932	14
560320	12	Queremos un CoÃ±o	Sindicato Del Crimen	560320	14
5659	12	Y Si Fuera Ella	Malu	5659	13
9838	12	Loko	MÃ_rfila	9838	13
14743	12	Seven Days	Sting	14743	13
24156	12	La vida al reves - reed	Fran Perea	24156	13
41453	12	Lloraras	Camela	41453	13
46346	12	Quiereme Con AlegrÃ_a	Los Chichos	46346	13
55177	12	The One	Backstreet Boys	55177	13
142750	12	Children - Radio Edit	Robert Miles	142750	13
168475	12	El Doctorado	Merengue Latin Band	168475	13
204892	12	The Noose	A Perfect Circle	204892	13
205705	12	Flesh	A Split Second	205705	13
260778	12	La Cosa Mas Bella (PiÃ_ Bella Cosa) - Spanish Version Of _PiÃ_ Bella Cosa_	Eros Ramazzotti	260778	13
269030	12	Do You Hear the People Sing_	The 'Les MisÃ©rables 2010' Company, Jon Robyns	269030	13
275375	12	Saturday Night's Alright (For Fighting)	Elton John	275375	13
278273	12	BÃ¡sicamente Mierda	Gatillazo	278273	13
285402	12	Goodbye, Horses	Q Lazzarus & Garvey	285402	13
287835	12	Porque Paso Lo Que Paso	Los Chunguitos	287835	13
302779	12	Bad Reputation - With Lead Vocal, In The Style Of Joan Jett	Stingray Music Karaoke	302779	13
360599	12	Who Shot Ya	The Notorious B.I.G.	360599	13
371189	12	Dilemma	Nelly, Kelly Rowland	371189	13
397689	12	The Call	Gotthard	397689	13
406557	12	Heat Of The Moment (from The 40 Year Old Virgin)	Asia	406557	13
409780	12	Gangnam Style (Electro-Dubstep Remix)	K-Step	409780	13
411039	12	Spaceman - Headhunterz Remix	Hardwell	411039	13
430332	12	Come te non c' e' nessuno	Rita Pavone	430332	13
433769	12	Space Calling	Carl Cox	433769	13
440540	12	Live And Let Die - Live at CitiField, NYC - Digital Audio	Paul McCartney	440540	13
440546	12	Helter Skelter - Live at CitiField, NYC - Digital Audio	Paul McCartney	440546	13
442792	12	Micro Kid - Single Version	Level 42	442792	13
458087	12	Get It Hot	AC/DC	458087	13
458576	12	Cacerolas	Los Gandules	458576	13
465528	12	New Shoes	Paolo Nutini	465528	13
472042	12	I've Got a Feeling	The Beatles	472042	13
492719	12	The Rocky Road To Dublin	The Dubliners	492719	13
507309	12	I'll Tell Me Ma	Waxies Dargle	507309	13
517512	12	Loriak Udan	Kepa Junkera	517512	13
517752	12	Cup Quake	Doctor Rockit	517752	13
528978	12	Fernando	Richard Clayderman	528978	13
533381	12	Oso Panda	Papa Topo	533381	13
577030	12	Letâ€™s Go	TiÃ«sto, Icona Pop	577030	13
579847	12	Kings & Queens (Video Edit)	ItaloBrothers	579847	13
2665	12	LlorarÃ© Las Penas	David Bisbal	2665	12
8052	12	Love Buzz	Nirvana	8052	12
9617	12	DJ	Dover	9617	12
22560	12	Blue Jean	David Bowie	22560	12
32738	12	Cahi En La Trampa - Live	Manu Chao	32738	12
41344	12	Nada De TÃ_	Camela	41344	12
43590	12	No One But You (Only The Good Die Young) - 2011 Remaster	Queen	43590	12
45375	12	"Precious - Single Version;2006 Digital Remaster"	Depeche Mode	45375	12
45575	12	Flor Venenosa	Heroes Del Silencio	45575	12
46244	12	El Vaquilla	Los Chichos, Bebe	46244	12
48414	12	Shorty Wanna Be A Thug	2Pac	48414	12
120311	12	Rumba De Barcelona	Los Manolos	120311	12
120358	12	Tu Piel Morena (Ella) - Pop Version	Viceversa	120358	12
131781	12	Life's A Bitch	MotÃ¶rhead	131781	12
140345	12	Molina	Creedence Clearwater Revival	140345	12
140884	12	Hoy Es El Futuro	La Polla Records	140884	12
142461	12	Time After Time	Miles Davis	142461	12
150142	12	Rosa Maria (Tangos)	Camaron De La Isla, Paco De Lucia	150142	12
164177	12	Tumbalero	El Fary	164177	12
187687	12	Somos	Labordeta (F)	187687	12
205701	12	Are AM Eye	Commander Tom	205701	12
207602	12	Hell Is High	Black Label Society	207602	12
208659	12	Kings and Queens	30 Seconds To Mars	208659	12
212085	12	Calling Dr. Love	Kiss	212085	12
216971	12	Madona	Dalida	216971	12
227879	12	The Way Life's Meant To Be	ELO	227879	12
228772	12	Copacabana (At The Copa) - Spanish Long Version	Barry Manilow	228772	12
230646	12	Don't Stop - Live Album Version	Fleetwood Mac	230646	12
249232	12	11_59	Blondie	249232	12
256013	12	Notorious - 2010 Digital Remaster	Duran Duran	256013	12
274207	12	Suspiros De EspaÃ±a	Dyango	274207	12
285247	12	Holy Diver [Live]	Killswitch Engage	285247	12
294910	12	[Sittin' On] The Dock Of The Bay	Otis Redding	294910	12
297436	12	Smack My Bitch Up (Original Mix)	Prodigy	297436	12
321851	12	Make Some Noise	Beastie Boys	321851	12
342575	12	What's The Difference - Explicit Version	Dr. Dre, Eminem, Alvin Joiner	342575	12
345376	12	Edgecrusher	Fear Factory	345376	12
346130	12	Heart of a Dragon	DragonForce	346130	12
346234	12	Me And My Gang	Rascal Flatts	346234	12
370305	12	Selecta - Original Mix	Afrojack, Quintino	370305	12
376201	12	Barriobajero	Ramoncin	376201	12
377578	12	Rock & Roll Star - Live	Loquillo Y Los Trogloditas	377578	12
391252	12	One Step Beyondâ€_	Madness	391252	12
398260	12	Needles & Pins	Ameritz - Tribute	398260	12
414902	12	Would I Lie To You_	Charles & Eddie	414902	12
416530	12	Wait	White Lion	416530	12
431962	12	MatrÃ_cula De Honor	Tequila	431962	12
445586	12	Pursuit of Happiness - A Tribute to Kid Cudi and Ratatat	A Tributer	445586	12
453988	12	Space - Original Mix	Cristian Varela	453988	12
454570	12	Always pokÃ©mon	Cartoon Band	454570	12
459079	12	Don't Stop The Party	Pitbull	459079	12
462795	12	San Francisco	Hotel California	462795	12
468039	12	Community Property	Steel Panther	468039	12
469608	12	Take the Long Way Home	Roger Hodgson	469608	12
469654	12	The One And Only	Chesney Hawkes	469654	12
470184	12	Kittin Is High	Miss Kittin	470184	12
473102	12	Tomorrow	Clawfinger	473102	12
475548	12	Blues de los colores	Vargas Blues Band	475548	12
476620	12	Un Pacto	Bersuit Vergarabat	476620	12
479300	12	Mierda	El Reno Renardo	479300	12
487259	12	To Live Is to Die	Metallica	487259	12
492322	12	No Easy Way Out	Original Motion Picture Soundtrack	492322	12
512255	12	La Tarara	Los Canallas	512255	12
531198	12	BON DEM	DREMEN	531198	12
531803	12	Amberes	R de Rumba	531803	12
552360	12	Yo Soy Infiel	Ole Ole	552360	12
555793	12	El Hombre Perfecto (Merengue)	La India	555793	12
560980	12	Rockin' All Over The World	John Fogerty	560980	12
563313	12	F.O.L.L.A.R.	Novedades Carminha	563313	12
567279	12	Save Rock And Roll	Fall Out Boy	567279	12
572784	12	Nobodies	Marylin Manson	572784	12
574554	12	Pogo in Togo	Tankwart	574554	12
575577	12	Beautiful Pain	Eminem, Sia	575577	12
579834	12	Book Of Love	Felix Jaehn, Polina	579834	12
10515	12	Te Quiero	Hombres G	10515	11
12747	12	Let It Die	Foo Fighters	12747	11
18298	12	Para No Olvidar	Los Rodriguez	18298	11
19677	12	Break It Off	Sean Paul	19677	11
20975	12	Leavin Here	Pearl Jam	20975	11
21422	12	La mala reputacion - Loquillo en Madrid	Loquillo	21422	11
26290	12	La Puerta Grande	Banda de Musica del Maestro Tejera	26290	11
32635	12	Bienvenida a Tijuana	Manu Chao	32635	11
35802	12	Mi Libertad - with Special Guest: Voltio	Jerry Rivera	35802	11
41477	12	Eres Mi Deseo	Camela	41477	11
42250	12	I Want	One Direction	42250	11
45577	12	Despertar	Heroes Del Silencio	45577	11
50297	12	El barÃ_n vuela sobre Inglaterra	BarÃ_n Rojo	50297	11
78086	12	A Chaqueta De Lana	Heredeiros Da Crus	78086	11
83569	12	Autopista	Obus	83569	11
101896	12	I Want to Conquer the World	Bad Religion	101896	11
117907	12	Manuel SantillÃ¡n, El LeÃ_n	Catupecu Machu	117907	11
131488	12	La Futura Promesa	Presuntos Implicados	131488	11
143428	12	Devils Island - 2011 - Remastered	Megadeth	143428	11
147308	12	Feel The Pain	Dinosaur Jr.	147308	11
159015	12	Demoliendo Hoteles	Charly GarcÃ_a	159015	11
163437	12	Seven Deadly Sins	Flogging Molly	163437	11
164137	12	Herido	El Fary	164137	11
165236	12	You Spin Me Round (Like A Record)	Dead Or Alive	165236	11
166415	12	Ace Of Spades - Live From United Kingdom _ 1981	MotÃ¶rhead	166415	11
168460	12	Hoja En Blanco	Romeo & Julieta	168460	11
178800	12	Sin Parar De Pecar	Lujuria	178800	11
182834	12	Return To Sender	Elvis Presley	182834	11
207569	12	Road To Nowhere	Bullet For My Valentine	207569	11
207616	12	Everyday Everynight	Russian Red	207616	11
209596	12	Magic - Feat. Rivers Cuomo	B.o.B	209596	11
212041	12	Reason To Live	Kiss	212041	11
231793	12	Champs Elysees	NOFX	231793	11
242300	12	Muero De FrÃ_o	Rafaga	242300	11
258336	12	A Horse with No Name	America	258336	11
271299	12	Don't Stop The Music	DÃ©jÃ  Vu	271299	11
273165	12	Mgk - Wild Boy (Remix) [Instrumental Version]	DJ Playback	273165	11
285179	12	My Last Serenade	Killswitch Engage	285179	11
285412	12	Welcome Home	King Diamond	285412	11
297442	12	Spitfire (05 Version)	Prodigy	297442	11
310830	12	Los Chicos Del Barrio con El Limite, Dementores, Ed Noise Y PÃ¡jaro	SFDK, Ed Noise, El limite, Pajaro, Zatu, Dementores	310830	11
324258	12	The Kinslayer	Nightwish	324258	11
330390	12	Cocaine Blues (Live)	George Thorogood And The Destroyers	330390	11
338048	12	Regulate	J.Period, Nate Dogg	338048	11
339592	12	Siempre - AdiÃ_s Dulcinea Parte II - Version 2011	MÃ_go de Oz	339592	11
342693	12	Red Rain	Peter Gabriel	342693	11
349487	12	Amor De Verano	Duo Dinamico	349487	11
353250	12	Shoot to Thrill	Hell's Highway	353250	11
357509	12	Gigantes Y Cabezudos - _ Coro De Repatriados__	JesÃºs Aguirre, Rosa Sarmiento, Elena GuadaÃ±o, RamÃ_n Alonso, Frederico Moreno-Torroba, Isabel Rivas, Carlos Del Monte	357509	11
366340	12	The Tower	Avantasia	366340	11
368796	12	Volver	Auryn	368796	11
369944	12	We Be Burnin' - Legalize It - Album Version	Sean Paul	369944	11
378645	12	Not Your Fault	AWOLNATION	378645	11
378869	12	Pa' La Discoteka a Bailar - Techno _ Cumbia	Zumba Fitness	378869	11
383328	12	Payaso	Bambino	383328	11
411307	12	The Good Left Undone	Rise Against	411307	11
425211	12	Lost Woods Hardstyle	Zenit	425211	11
426102	12	God Save The Queen	Sex Pistols	426102	11
443747	12	Hymn (Long Rave) - Long Rave	Cabballero	443747	11
451670	12	Conga - Single Version	Gloria Estefan, Miami Sound Machine	451670	11
454578	12	PokÃ©mon 2	Cartoon Band	454578	11
460564	12	Chica Latina	Juan Magan	460564	11
460955	12	Every Rose Has Its Thorn	Poison	460955	11
463766	12	Almuerzo	Berzas	463766	11
470081	12	Follow The Blind	Blind Guardian	470081	11
471905	12	Ghost of Perdition	Opeth	471905	11
487130	12	Through the Never	Metallica	487130	11
490834	12	Arriba la Nit	Txarango	490834	11
501165	12	Jamaica	La Polla	501165	11
502438	12	Cancion de amor	Parabellum	502438	11
506606	12	Tolosa, inauteriak	Kortatu	506606	11
517597	12	Chulos Hasta Pa Perder	Kepa Junkera	517597	11
529836	12	Kingdom for a Heart	Sonata Arctica	529836	11
537475	12	En un Castillo de Papel	Los Muertos de Cristo	537475	11
579201	12	Baptism By Fire	AC/DC	579201	11
579835	12	N2U	Showtek, Eva Shaw, Martha Wash	579835	11
580487	12	Summer Air	ItaloBrothers	580487	11
954	12	Against The Wind (Made Famous by Bob Seger)	The Rock Heroes	954	10
12663	12	No Way Back	Foo Fighters	12663	10
15934	12	O Tu  O Ninguna	Luis Miguel	15934	10
29297	12	Ella	Mariachi Pulido, Jorge Negrete	29297	10
32749	12	Minha Galera - Live	Manu Chao	32749	10
34856	12	Entre Molinos Y Campos De Olivo - Feat. Lechowski	Shotta	34856	10
38821	12	Livin' On The Edge - Acoustic Version	Aerosmith	38821	10
41371	12	Lagrimas De Amor	Camela	41371	10
42722	12	Ojos De Gata - acustico	Los Secretos	42722	10
54173	12	Mr. Brownstone - Live	Guns N' Roses	54173	10
55446	12	El Amor DespuÃ©s del Amor	Fito Paez	55446	10
61513	12	The Reincarnation Of Benjamin Breeg	Iron Maiden	61513	10
86919	12	Red House	Jimi Hendrix	86919	10
92872	12	Storia D'amore	Tonino Carotone	92872	10
95445	12	Breaking The Chains	Dokken	95445	10
126016	12	Muchachita Bonita	Silvestre Dangond & Juancho de La Espriella	126016	10
129873	12	Ay, Amor - En Vivo	Victor Manuel	129873	10
165858	12	Ideal World	The Christians	165858	10
175700	12	5 Minutes Alone - Remastered LP Version	Pantera	175700	10
177703	12	El Cantante	AndrÃ©s Calamaro	177703	10
183042	12	An American Trilogy - Singles Version	Elvis Presley	183042	10
228562	12	Rock It (Prime Jive) - 2011 Remaster	Queen	228562	10
237068	12	Fire And Rain	James Taylor	237068	10
262829	12	Eagle Fly Free (live)	Helloween	262829	10
263991	12	Crusader - 2009 - Remaster	Saxon	263991	10
265407	12	Rocket - Live	Def Leppard	265407	10
279333	12	Dust N' Bones	Guns N' Roses	279333	10
287682	12	Volando Voy	Los Chunguitos	287682	10
299092	12	Lust For Life	Iggy Pop	299092	10
311854	12	Digan Lo Que Digan	Raphael	311854	10
343484	12	Feelin' Alright	Joe Cocker	343484	10
345329	12	Holy Diver	Dio	345329	10
347786	12	Are You Ready - 2002 Digital Remaster	Grand Funk Railroad	347786	10
348269	12	Valleys of Neptune	Jimi Hendrix	348269	10
349806	12	Who Do You Think You Are - Radio Edit	Spice Girls	349806	10
357613	12	La Cucaracha	Trio Zapatista	357613	10
364431	12	Antes De Las Guerras	Eskorbuto	364431	10
368168	12	Gott Mit Uns - English Version	Sabaton	368168	10
376234	12	Reina De La Noche	Ramoncin	376234	10
404991	12	Control	VNV Nation	404991	10
416087	12	Theme From Rocky - Gonna Fly Now	Movie Sounds Unlimited	416087	10
442510	12	I Follow Rivers - Oh I Beg You, Can I Follow_	Radio Edit	442510	10
446849	12	Lady Killers (feat. Hoodie Allen)	G-Eazy, Hoodie Allen	446849	10
447534	12	No Te Rindas	Alex Ubago	447534	10
456848	12	A Night of madness - Short Edit	Dj Mad Dog	456848	10
458534	12	Anda y que te ondulen con el Taj Mahal	Los Gandules	458534	10
471825	12	Son Of The Staves Of Time	Therion	471825	10
471988	12	Love You To	The Beatles	471988	10
473448	12	What Is Love	Sagi Rei	473448	10
475520	12	Sangre EspaÃ±ola	Vargas Blues Band	475520	10
479068	12	Bulls In The Bronx	Pierce The Veil	479068	10
482509	12	Do You Wanna Funk	Aitor Ronda	482509	10
486215	12	What Are You Doing (Stefano Noferini Remix)	Wally Lopez	486215	10
494429	12	The Body Of An American	The Pogues	494429	10
497572	12	Mr. Amsterdam	Sum 41	497572	10
502714	12	Si Yo Canto (My Whole World Is Falling Down)	Siniestro Total	502714	10
504951	12	Can't Take My Eyes Off Of You	Lauryn Hill	504951	10
511208	12	Ireland's Call	Celtic Thunder	511208	10
515149	12	Joyenergizer (Original Mix)	Sander Van Doorn	515149	10
515705	12	Josephine	Brandi Carlile	515705	10
516076	12	La MalagueÃ±a	Joselito	516076	10
517907	12	Yo Me Llamo Cumbia	La Sonora Dinamita	517907	10
566655	12	Las chicas del drugstore	Burning	566655	10
575278	12	Astronomy	Metallica	575278	10
576927	12	Super Estrella	Fuego	576927	10
579038	12	Everybody Salsa	Dj Andry	579038	10
579332	12	Blow	Victor Magan, Jose AM, Dmol	579332	10
2879	12	Tan SÃ_lo TÃº	Franco De Vita, Dueto Con Alejandra GuzmÃ¡n	2879	9
6169	12	Amiga mia	Alejandro Sanz	6169	9
12164	12	Grandes exitos	Mikel Erentxun	12164	9
18611	12	Paco yo te quiero un taco	Mojinos Escozios	18611	9
18872	12	La muje der guitarra	Mojinos Escozios	18872	9
20898	12	Better Man	Pearl Jam	20898	9
23940	12	Ratones Coloraos (Sevillanas)	Joaquin Sabina	23940	9
28435	12	Amor Verdadero	Willie ColÃ_n	28435	9
29159	12	Los maestros	Barricada	29159	9
34670	12	Un Poco De Respeto	Gatillazo	34670	9
43340	12	King	Manowar	43340	9
45584	12	Con Nombre De Guerra	Heroes Del Silencio	45584	9
46377	12	Quiero Ser Libre - Single Version	Los Chichos	46377	9
46380	12	La Historia De Juan Castillo	Los Chichos	46380	9
54400	12	Calle MelancolÃ_a	Joaquin Sabina	54400	9
63992	12	A Veces Tu, A Veces Yo	Julio Iglesias	63992	9
74911	12	Can You Feel It - Single Version	Michael Jackson	74911	9
75160	12	I'll Be There	Jackson 5	75160	9
79606	12	El Ultimo Metro	Los Suaves	79606	9
83425	12	Mal Rollo	Obus	83425	9
101831	12	21st Century	Bad Religion	101831	9
124726	12	Av. Alcorta	Gustavo Cerati	124726	9
143504	12	Symphony Of Destruction - Live	Megadeth	143504	9
151060	12	I Am The Batman	Hans Zimmer & James Newton Howard	151060	9
166182	12	Twenty First Century Boy	Sigue Sigue Sputnik	166182	9
178262	12	No Son Horas	AndrÃ©s Calamaro	178262	9
180373	12	Hush - 1998 - Remaster	Deep Purple	180373	9
194969	12	A Silvia - Album Edit	Gabry Ponte	194969	9
200756	12	Yo No Me Llamo Javier	Los Toreros Muertos	200756	9
210773	12	Dreams	Van Halen	210773	9
211009	12	Dead Embryonic Cells	Sepultura	211009	9
226142	12	Life Is a Long Song - 2001 - Remaster	Jethro Tull	226142	9
246317	12	Make It Rain (Explicit) (Feat. Lil Wayne)	Fat Joe, Lil' Wayne	246317	9
248512	12	Domino dancing - 2003 - Remaster	Pet Shop Boys	248512	9
251726	12	Empty Rooms - 2002 Remaster	Gary Moore	251726	9
273234	12	Mac Miller - Donald Trump (Instrumental Version)	DJ Playback	273234	9
275477	12	Sorry Seems To Be The Hardest Word	Elton John	275477	9
276282	12	Gangster Trippin	Fatboy Slim	276282	9
285688	12	El mundo ya no necesita otra cancion de amor	La Cabra Mecanica	285688	9
290355	12	One More Night	Maroon 5	290355	9
290771	12	Cruz De Navajas	Mecano	290771	9
310038	12	Complejo	Los Enemigos	310038	9
312093	12	Last Christmas - Pudding Mix	Wham!	312093	9
315483	12	Crawling In The Dark	Hoobastank	315483	9
318688	12	Great Balls of Fire	Jerry Lee Lewis	318688	9
328287	12	Square Biz	Teena Marie	328287	9
348929	12	Mosaico Cumbias_ La Cumbiamba_ Cumbia Cienaguera	Sonora Carruseles	348929	9
368055	12	Bad Rain	Slash	368055	9
371067	12	Black Mushroom - Raul Mezcolanza Remix	David Amo, Julio Navas, DJ PP	371067	9
377635	12	Chanel, CocaÃ_na Y Don Perignon - Live	Loquillo Y Los Trogloditas	377635	9
380315	12	Pa Que TÃº La Bailes	Canelita	380315	9
381019	12	Soy Minero	Antonio Molina	381019	9
383354	12	Me quemas bastante - feat. Bimba Bose	Pecker	383354	9
440341	12	Free Bird	Molly Hatchet, Charlie Daniels	440341	9
451713	12	Wild Wild West  (Re-recorded _ Remastered)	Kool Moe Dee	451713	9
457514	12	Comparsas_O Pequenez E O Pit Bull	Ana Carolina e Seu Jorge	457514	9
459634	12	Minority	Green Day	459634	9
467651	12	The Wanderer	Elvenking	467651	9
474496	12	Que te vaya bonito	Maria Jimenez	474496	9
486274	12	Encoded (Dada Life Remix)	Hardwell	486274	9
487032	12	Last Caress/Green Hell	Metallica	487032	9
487083	12	Motorbreath	Metallica	487083	9
487084	12	Jump in the Fire	Metallica	487084	9
489525	12	Sonidero	Esne Beltza	489525	9
501061	12	Guaschibo	La Polla	501061	9
507711	12	Mi Pueblo Natal	Grupo Niche	507711	9
519597	12	Generacion XXI	Tako	519597	9
530977	12	Corazon Contento	Palito Ortega	530977	9
531747	12	Just The Two of Us	Grover Washington Jr	531747	9
542423	12	It Ain't Me Babe	Nancy Sinatra	542423	9
542955	12	Se Me Perdio La Cadenita	La Sonora Dinamita	542955	9
553899	12	Via con me	Paolo Conte	553899	9
555462	12	OniÃ_manos	Ska-P	555462	9
563612	12	Manuel	El Puchero del Hortelano	563612	9
575571	12	Love Game	Eminem, Kendrick Lamar	575571	9
576902	12	Rock de Europa - Directo Granada 2014	Loquillo	576902	9
